tmt_batch,protein_id,sample,season,normalized_abundance,log_abundance
1,Td00001aa021495_T002,C002-2,Winter,9204.9,9.127491230055753
1,Td00001aa021495_T002,C002-3,Winter,8026.4,8.990491387735991
1,Td00001aa021495_T002,C004-1,Winter,9335.5,9.141579616512509
1,Td00001aa021495_T002,C004-2,Winter,9133.4,9.119693303060973
1,Td00001aa021495_T002,C004-3,Winter,9271.1,9.134657313979615
1,Td00001aa000974_T002,C002-1,Summer,183.8,5.213848215362283
1,Td00001aa000974_T002,C002-2,Summer,184,5.214935763043768
1,Td00001aa000974_T002,C002-3,Summer,168.4,5.126342107746469
1,Td00001aa000974_T002,C004-1,Summer,147.5,4.993828182559535
1,Td00001aa000974_T002,C004-2,Summer,143,4.962844637252914
1,Td00001aa000974_T002,C004-3,Summer,150,5.010635300762923
1,Td00001aa000974_T002,C002-1,Winter,128.6,4.856706819579569
1,Td00001aa000974_T002,C002-2,Winter,150.7,5.01529111226815
1,Td00001aa000974_T002,C002-3,Winter,136.4,4.91559175274074
1,Td00001aa000974_T002,C004-1,Winter,152.7,5.028475218773375
1,Td00001aa000974_T002,C004-2,Winter,119.7,4.7849886209181465
1,Td00001aa000974_T002,C004-3,Winter,149.9,5.009968411779666
1,Td00001aa005467_T001,C002-1,Summer,166.4,5.114394534396723
1,Td00001aa005467_T001,C002-2,Summer,176.4,5.172754149241626
1,Td00001aa005467_T001,C002-3,Summer,154.9,5.042779753878601
1,Td00001aa005467_T001,C004-1,Summer,176.8,5.175019155859652
1,Td00001aa005467_T001,C004-2,Summer,184.3,5.216564870101713
1,Td00001aa005467_T001,C004-3,Summer,163.3,5.095589006100118
1,Td00001aa005467_T001,C002-1,Winter,101.6,4.621043544986901
1,Td00001aa005467_T001,C002-2,Winter,105.1,4.654912287397654
1,Td00001aa005467_T001,C002-3,Winter,113.6,4.732683515089867
1,Td00001aa005467_T001,C004-1,Winter,125.3,4.830710869882869
1,Td00001aa005467_T001,C004-2,Winter,98.9,4.59410924873989
1,Td00001aa005467_T001,C004-3,Winter,111.4,4.713127336469844
1,Td00001aa038382_T002,C002-1,Summer,8446.5,9.041507433481176
1,Td00001aa038382_T002,C002-2,Summer,6432.8,8.769165181389393
1,Td00001aa038382_T002,C002-3,Summer,10111.5,9.2214286690605
1,Td00001aa038382_T002,C004-1,Summer,5216.4,8.55956278797445
1,Td00001aa038382_T002,C004-2,Summer,5104.6,8.53789737317043
1,Td00001aa038382_T002,C004-3,Summer,4065.1,8.31019362217133
1,Td00001aa038382_T002,C002-1,Winter,3467.2,8.151102631070511
1,Td00001aa038382_T002,C002-2,Winter,3472.7,8.152687668650277
1,Td00001aa038382_T002,C002-3,Winter,2002.5,7.60215167944189
1,Td00001aa038382_T002,C004-1,Winter,2608.2,7.866415607606207
1,Td00001aa038382_T002,C004-2,Winter,3536.7,8.170949368248941
1,Td00001aa038382_T002,C004-3,Winter,2101.2,7.650263889555725
1,Td00001aa031609_T001,C002-1,Summer,298.3,5.698099694873033
1,Td00001aa031609_T001,C002-2,Summer,369,5.910796646750554
1,Td00001aa031609_T001,C002-3,Summer,241.5,5.486869477233414
1,Td00001aa031609_T001,C004-1,Summer,556.2,6.321127943597779
1,Td00001aa031609_T001,C004-2,Summer,447.8,6.104346706397794
1,Td00001aa031609_T001,C004-3,Summer,409.5,6.0149369057351265
1,Td00001aa031609_T001,C002-1,Winter,371.6,5.917818009630749
1,Td00001aa031609_T001,C002-2,Winter,317.8,5.761422257249249
1,Td00001aa031609_T001,C002-3,Winter,367.6,5.90699539320188
1,Td00001aa031609_T001,C004-1,Winter,396.1,5.981666707152486
1,Td00001aa031609_T001,C004-2,Winter,616.5,6.424058324226459
1,Td00001aa031609_T001,C004-3,Winter,562,6.331501851673051
1,Td00001aa026789_T003,C002-1,Summer,5068.3,8.53076073483508
1,Td00001aa026789_T003,C002-2,Summer,5036.3,8.524426964676675
1,Td00001aa026789_T003,C002-3,Summer,5115.7,8.540069521612686
1,Td00001aa026789_T003,C004-1,Summer,5578.4,8.626657276086064
1,Td00001aa026789_T003,C004-2,Summer,5885.7,8.680280959264795
1,Td00001aa026789_T003,C004-3,Summer,5203.3,8.55704831886313
1,Td00001aa026789_T003,C002-1,Winter,5693.4,8.64706288838341
1,Td00001aa026789_T003,C002-2,Winter,6110.3,8.717731150960276
1,Td00001aa026789_T003,C002-3,Winter,5368.3,8.588266564012406
1,Td00001aa026789_T003,C004-1,Winter,5655.6,8.640401483894502
1,Td00001aa026789_T003,C004-2,Winter,6305.7,8.749209265392631
1,Td00001aa026789_T003,C004-3,Winter,4073.4,8.312233310781151
1,Td00001aa001425_T001,C002-1,Summer,285.3,5.653541261724537
1,Td00001aa001425_T001,C002-2,Summer,314,5.749392989092967
1,Td00001aa001425_T001,C002-3,Summer,220,5.393627550897816
1,Td00001aa001425_T001,C004-1,Summer,287.1,5.659830590610126
1,Td00001aa001425_T001,C004-2,Summer,252.4,5.5310151346290235
1,Td00001aa001425_T001,C004-3,Summer,247.6,5.511814544849213
1,Td00001aa001425_T001,C002-1,Winter,294.1,5.683919848960153
1,Td00001aa001425_T001,C002-2,Winter,274.3,5.614222401589201
1,Td00001aa001425_T001,C002-3,Winter,300.3,5.704781978319288
1,Td00001aa001425_T001,C004-1,Winter,259,5.556828065560541
1,Td00001aa001425_T001,C004-2,Winter,340.5,5.8304151285264245
1,Td00001aa001425_T001,C004-3,Winter,299.7,5.702781977659288
1,Td00001aa034131_T002,C002-1,Summer,5292,8.57395152542381
1,Td00001aa034131_T002,C002-2,Summer,5360.9,8.586887150603763
1,Td00001aa034131_T002,C002-3,Summer,4854.1,8.487578987846067
1,Td00001aa034131_T002,C004-1,Summer,6287.3,8.746287004915995
1,Td00001aa034131_T002,C004-2,Summer,6199,8.732143267863236
1,Td00001aa034131_T002,C004-3,Summer,6108.2,8.717387409908538
1,Td00001aa034131_T002,C002-1,Winter,6386.8,8.76198863962212
1,Td00001aa034131_T002,C002-2,Winter,7648.4,8.94225175474955
1,Td00001aa034131_T002,C002-3,Winter,7159.9,8.876251293516379
1,Td00001aa034131_T002,C004-1,Winter,7483.2,8.920415787105254
1,Td00001aa034131_T002,C004-2,Winter,7613.5,8.937678266412133
1,Td00001aa034131_T002,C004-3,Winter,6057.8,8.709101977011175
1,Td00001aa007991_T003,C002-1,Summer,5316.3,8.57853285183751
1,Td00001aa007991_T003,C002-2,Summer,2946.9,7.988509049688274
1,Td00001aa007991_T003,C002-3,Summer,5408.2,8.595671599472398
1,Td00001aa007991_T003,C004-1,Summer,5161.2,8.548924389771445
1,Td00001aa007991_T003,C004-2,Summer,6271.2,8.743723003033972
1,Td00001aa007991_T003,C004-3,Summer,6066.7,8.710570079052012
1,Td00001aa007991_T003,C002-1,Winter,1328.1,7.1915046291591604
1,Td00001aa007991_T003,C002-2,Winter,1456.9,7.284066170346339
1,Td00001aa007991_T003,C002-3,Winter,1128.1,7.028290081497321
1,Td00001aa007991_T003,C004-1,Winter,2037.5,7.619478845605816
1,Td00001aa007991_T003,C004-2,Winter,1465.2,7.28974703158716
1,Td00001aa007991_T003,C004-3,Winter,1495.1,7.309948373888734
1,Td00001aa022640_T001,C002-1,Summer,1854.6,7.525424318905325
1,Td00001aa022640_T001,C002-2,Summer,1830.1,7.512125889697655
1,Td00001aa022640_T001,C002-3,Summer,1610.2,7.384113674486922
1,Td00001aa022640_T001,C004-1,Summer,1728.7,7.45512496050721
1,Td00001aa022640_T001,C004-2,Summer,1593,7.373374310537795
1,Td00001aa022640_T001,C004-3,Summer,2365.8,7.768871510534327
1,Td00001aa022640_T001,C002-1,Winter,6011.4,8.701412945659623
1,Td00001aa022640_T001,C002-2,Winter,3987.8,8.290994979623564
1,Td00001aa022640_T001,C002-3,Winter,5706.2,8.649308582158122
1,Td00001aa022640_T001,C004-1,Winter,3660.5,8.205355029359884
1,Td00001aa022640_T001,C004-2,Winter,4407.4,8.391040225642547
1,Td00001aa022640_T001,C004-3,Winter,5188.4,8.554180643659256
1,Td00001aa011430_T001,C002-1,Summer,27.2,3.303217010066657
1,Td00001aa011430_T001,C002-2,Summer,25.6,3.2425923905480163
1,Td00001aa011430_T001,C002-3,Summer,9,2.1972246884473243
1,Td00001aa011430_T001,C004-1,Summer,8.7,2.16332314060306
1,Td00001aa011430_T001,C004-2,Summer,8.2,2.1041342762214192
1,Td00001aa011430_T001,C004-3,Summer,11.8,2.468099616217378
1,Td00001aa011430_T001,C002-1,Winter,34.4,3.5380565934491197
1,Td00001aa011430_T001,C002-2,Winter,42.6,3.7518542767495027
1,Td00001aa011430_T001,C002-3,Winter,28.9,3.363841629720462
1,Td00001aa011430_T001,C004-1,Winter,15.2,2.721295493641702
1,Td00001aa011430_T001,C004-2,Winter,9.3,2.2300145076860862
1,Td00001aa011430_T001,C004-3,Winter,21.4,3.0633909687567766
1,Td00001aa034279_T001,C002-1,Summer,8283.9,9.022069151100268
1,Td00001aa034279_T001,C002-2,Summer,7944,8.98017220585089
1,Td00001aa034279_T001,C002-3,Summer,7283.7,8.893394253975169
1,Td00001aa034279_T001,C004-1,Summer,7531,8.926783114234135
1,Td00001aa034279_T001,C004-2,Summer,6697.6,8.809504532400988
1,Td00001aa034279_T001,C004-3,Summer,7088.9,8.866285459534618
1,Td00001aa034279_T001,C002-1,Winter,9689.4,9.178787783566282
1,Td00001aa034279_T001,C002-2,Winter,7930.4,8.978458754844786
1,Td00001aa034279_T001,C002-3,Winter,9921.5,9.202459398626099
1,Td00001aa034279_T001,C004-1,Winter,8383.3,9.033996910828014
1,Td00001aa034279_T001,C004-2,Winter,8546.6,9.053288822141067
1,Td00001aa034279_T001,C004-3,Winter,14138.6,9.556663924718498
1,Td00001aa024953_T003,C002-1,Summer,5892.3,8.681401692952978
1,Td00001aa024953_T003,C002-2,Summer,4872.4,8.49134190803104
1,Td00001aa024953_T003,C002-3,Summer,5835.9,8.671783774643234
1,Td00001aa024953_T003,C004-1,Summer,6760.9,8.81891129641777
1,Td00001aa024953_T003,C004-2,Summer,6187.7,8.730318729748495
1,Td00001aa024953_T003,C004-3,Summer,5590.2,8.62877034386332
1,Td00001aa024953_T003,C002-1,Winter,3409.7,8.13437959016109
1,Td00001aa024953_T003,C002-2,Winter,2971.9,7.996956758232544
1,Td00001aa024953_T003,C002-3,Winter,2066.9,7.633805179701606
1,Td00001aa024953_T003,C004-1,Winter,3304.1,8.102919400829332
1,Td00001aa024953_T003,C004-2,Winter,2674.5,7.8915177263452065
1,Td00001aa024953_T003,C004-3,Winter,4662.1,8.4472212696016
1,Td00001aa043761_T001,C002-1,Summer,7747.7,8.95515130423674
1,Td00001aa043761_T001,C002-2,Summer,6723,8.81328976261778
1,Td00001aa043761_T001,C002-3,Summer,7444.4,8.915217351004138
1,Td00001aa043761_T001,C004-1,Summer,7742.1,8.954428247742369
1,Td00001aa043761_T001,C004-2,Summer,7164.6,8.87690751190697
1,Td00001aa043761_T001,C004-3,Summer,7493.9,8.921844635389503
1,Td00001aa043761_T001,C002-1,Winter,7113.2,8.86970749201009
1,Td00001aa043761_T001,C002-2,Winter,6787.9,8.822896894513136
1,Td00001aa043761_T001,C002-3,Winter,6691.4,8.808578398941846
1,Td00001aa043761_T001,C004-1,Winter,7845.4,8.967682651885134
1,Td00001aa043761_T001,C004-2,Winter,8055.9,8.994160021337246
1,Td00001aa043761_T001,C004-3,Winter,8259.2,9.019083009645373
1,Td00001aa004249_T001,C002-1,Summer,3641.7,8.200205884846465
1,Td00001aa004249_T001,C002-2,Summer,4516.1,8.415404068735633
1,Td00001aa004249_T001,C002-3,Summer,3856.3,8.2574634537933
1,Td00001aa004249_T001,C004-1,Summer,4112.1,8.32168912614863
1,Td00001aa004249_T001,C004-2,Summer,4665.6,8.447971722588619
1,Td00001aa004249_T001,C004-3,Summer,2910.2,7.975977086669797
1,Td00001aa004249_T001,C002-1,Winter,1371.2,7.223441548572803
1,Td00001aa004249_T001,C002-2,Winter,1445.3,7.276072192146694
1,Td00001aa004249_T001,C002-3,Winter,2551.7,7.844515083087527
1,Td00001aa004249_T001,C004-1,Winter,1016.8,6.924415720858722
1,Td00001aa004249_T001,C004-2,Winter,841.6,6.735304843171658
1,Td00001aa004249_T001,C004-3,Winter,1330.8,7.19353554489575
1,Td00001aa005001_T003,C002-1,Summer,6663.8,8.804445171541571
1,Td00001aa005001_T003,C002-2,Summer,5765,8.65956043287662
1,Td00001aa005001_T003,C002-3,Summer,5443.4,8.602159144802538
1,Td00001aa005001_T003,C004-1,Summer,6029.5,8.704419367709498
1,Td00001aa005001_T003,C004-2,Summer,5044.3,8.52601417212026
1,Td00001aa005001_T003,C004-3,Summer,5346.6,8.584216124033764
1,Td00001aa005001_T003,C002-1,Winter,8194.7,9.011242882942268
1,Td00001aa005001_T003,C002-2,Winter,7188.6,8.880251717013017
1,Td00001aa005001_T003,C002-3,Winter,7900.1,8.974630696729427
1,Td00001aa005001_T003,C004-1,Winter,7707,8.949884285907746
1,Td00001aa005001_T003,C004-2,Winter,8009.5,8.98838361626639
1,Td00001aa005001_T003,C004-3,Winter,9749.8,9.185002051063556
1,Td00001aa025764_T003,C002-1,Summer,338.7,5.825114762776192
1,Td00001aa025764_T003,C002-2,Summer,282.8,5.6447399375584855
1,Td00001aa025764_T003,C002-3,Summer,343.5,5.839187114573612
1,Td00001aa025764_T003,C004-1,Summer,395.1,5.9791388999483495
1,Td00001aa025764_T003,C004-2,Summer,393.3,5.974572681980352
1,Td00001aa025764_T003,C004-3,Summer,357.3,5.878575767828132
1,Td00001aa025764_T003,C002-1,Winter,419.6,6.0393018789053645
1,Td00001aa025764_T003,C002-2,Winter,423.3,6.048081149889269
1,Td00001aa025764_T003,C002-3,Winter,395.8,5.980909035694994
1,Td00001aa025764_T003,C004-1,Winter,371.4,5.91727965161112
1,Td00001aa025764_T003,C004-2,Winter,436.6,6.07901744640627
1,Td00001aa025764_T003,C004-3,Winter,254.3,5.538514676360437
1,Td00001aa024618_T003,C002-1,Summer,2428.9,7.795193759360973
1,Td00001aa024618_T003,C002-2,Summer,3465.5,8.150612201646599
1,Td00001aa024618_T003,C002-3,Summer,2602.7,7.8643046471040705
1,Td00001aa024618_T003,C004-1,Summer,3512.6,8.164111783272325
1,Td00001aa024618_T003,C004-2,Summer,2378.1,7.774057128931724
1,Td00001aa024618_T003,C004-3,Summer,2368.3,7.769927677590932
1,Td00001aa024618_T003,C002-1,Winter,5113.3,8.539600267522633
1,Td00001aa024618_T003,C002-2,Winter,3435.9,8.142034179362824
1,Td00001aa024618_T003,C002-3,Winter,8309.3,9.025130648561392
1,Td00001aa024618_T003,C004-1,Winter,2206.1,7.698981530155006
1,Td00001aa024618_T003,C004-2,Winter,3071.8,8.03001898830707
1,Td00001aa024618_T003,C004-3,Winter,5223.1,8.560846374529097
1,Td00001aa008429_T002,C002-1,Summer,3864.9,8.259691087724327
1,Td00001aa008429_T002,C002-2,Summer,4183.8,8.338975203694037
1,Td00001aa008429_T002,C002-3,Summer,3921.4,8.274204012136332
1,Td00001aa008429_T002,C004-1,Summer,3906.3,8.270345913658788
1,Td00001aa008429_T002,C004-2,Summer,4584,8.430327258612726
1,Td00001aa008429_T002,C004-3,Summer,4021.6,8.299435112627023
1,Td00001aa008429_T002,C002-1,Winter,5812.2,8.667714435832446
1,Td00001aa008429_T002,C002-2,Winter,6457.7,8.773028496383525
1,Td00001aa008429_T002,C002-3,Winter,6242.4,8.739120002962746
1,Td00001aa008429_T002,C004-1,Winter,5582.7,8.627427809494415
1,Td00001aa008429_T002,C004-2,Winter,5432.7,8.600191527099478
1,Td00001aa008429_T002,C004-3,Winter,5559.9,8.623335401651234
1,Td00001aa028282_T003,C002-1,Summer,7087.2,8.866045619238921
1,Td00001aa028282_T003,C002-2,Summer,6112,8.718009331009968
1,Td00001aa028282_T003,C002-3,Summer,7876.1,8.971588136605785
1,Td00001aa028282_T003,C004-1,Summer,5042.8,8.525716762555417
1,Td00001aa028282_T003,C004-2,Summer,4280.3,8.361778379810984
1,Td00001aa028282_T003,C004-3,Summer,5041.4,8.525439100468446
1,Td00001aa028282_T003,C002-1,Winter,4912.7,8.499578968020534
1,Td00001aa028282_T003,C002-2,Winter,4371.1,8.382769972890332
1,Td00001aa028282_T003,C002-3,Winter,4197.2,8.34217291552201
1,Td00001aa028282_T003,C004-1,Winter,4215.5,8.346523487599951
1,Td00001aa028282_T003,C004-2,Winter,3773.1,8.235652223986254
1,Td00001aa028282_T003,C004-3,Winter,4801.8,8.47674612680931
1,Td00001aa010744_T002,C002-1,Summer,271,5.602118824569738
1,Td00001aa010744_T002,C002-2,Summer,306.2,5.724238486489423
1,Td00001aa010744_T002,C002-3,Summer,271.2,5.6028565597535565
1,Td00001aa010744_T002,C004-1,Summer,251.7,5.528237906114254
1,Td00001aa010744_T002,C004-2,Summer,277.7,5.626541397913762
1,Td00001aa010744_T002,C004-3,Summer,256.4,5.5467387289466705
1,Td00001aa010744_T002,C002-1,Winter,455.9,6.122273489412859
1,Td00001aa010744_T002,C002-2,Winter,515.9,6.2459129501889645
1,Td00001aa010744_T002,C002-3,Winter,535.1,6.282453647186069
1,Td00001aa010744_T002,C004-1,Winter,381.1,5.943061810503798
1,Td00001aa010744_T002,C004-2,Winter,428.1,6.059356815486804
1,Td00001aa010744_T002,C004-3,Winter,485.9,6.186002843469894
1,Td00001aa015942_T003,C002-1,Summer,3074.3,8.030832512375037
1,Td00001aa015942_T003,C002-2,Summer,2925,7.981049760007838
1,Td00001aa015942_T003,C002-3,Summer,2676.3,7.8921905229614975
1,Td00001aa015942_T003,C004-1,Summer,2650.1,7.88235265449469
1,Td00001aa015942_T003,C004-2,Summer,2570.6,7.851894614065046
1,Td00001aa015942_T003,C004-3,Summer,2826,7.94661756359833
1,Td00001aa015942_T003,C002-1,Winter,3748.8,8.229191068020283
1,Td00001aa015942_T003,C002-2,Winter,3399.7,8.131442471711315
1,Td00001aa015942_T003,C002-3,Winter,3122.6,8.046421267427666
1,Td00001aa015942_T003,C004-1,Winter,3347.3,8.115909330000044
1,Td00001aa015942_T003,C004-2,Winter,3024.3,8.01443493905866
1,Td00001aa015942_T003,C004-3,Winter,4155.9,8.332284290572565
1,Td00001aa018044_T004,C002-1,Summer,3295.7,8.100373867772793
1,Td00001aa018044_T004,C002-2,Summer,3091.9,8.03654106798122
1,Td00001aa018044_T004,C002-3,Summer,3100.2,8.039221904843753
1,Td00001aa018044_T004,C004-1,Summer,3105.7,8.040994412115289
1,Td00001aa018044_T004,C004-2,Summer,2950.7,7.989797709659984
1,Td00001aa018044_T004,C004-3,Summer,3065.8,8.028063826058187
1,Td00001aa018044_T004,C002-1,Winter,3204.7,8.072373761541558
1,Td00001aa018044_T004,C002-2,Winter,3000.9,8.006667522992478
1,Td00001aa018044_T004,C002-3,Winter,3194.6,8.069217163668885
1,Td00001aa018044_T004,C004-1,Winter,3379.8,8.125571815424598
1,Td00001aa018044_T004,C004-2,Winter,3184.4,8.066019167528454
1,Td00001aa018044_T004,C004-3,Winter,4144.7,8.329585688834316
1,Td00001aa005001_T002,C002-1,Summer,47.2,3.85439391377795
1,Td00001aa005001_T002,C002-2,Summer,58.2,4.063885371919523
1,Td00001aa005001_T002,C002-3,Summer,46.3,3.8351419826904602
1,Td00001aa005001_T002,C004-1,Summer,49,3.8918203185187896
1,Td00001aa005001_T002,C004-2,Summer,36.6,3.6000482677297247
1,Td00001aa005001_T002,C004-3,Summer,51,3.9318256523321686
1,Td00001aa005001_T002,C002-1,Winter,48,3.871201031741224
1,Td00001aa005001_T002,C002-2,Winter,55.9,4.023564398050141
1,Td00001aa005001_T002,C002-3,Winter,59,4.077537460854872
1,Td00001aa005001_T002,C004-1,Winter,62.3,4.131961441844772
1,Td00001aa005001_T002,C004-2,Winter,56,4.025351708592292
1,Td00001aa005001_T002,C004-3,Winter,70.8,4.2598590148239674
1,Td00001aa008230_T002,C002-1,Summer,2885.7,7.967522784173216
1,Td00001aa008230_T002,C002-2,Summer,2901,7.9728107844661125
1,Td00001aa008230_T002,C002-3,Summer,2617.4,7.869936738003439
1,Td00001aa008230_T002,C004-1,Summer,2561.8,7.848465415787386
1,Td00001aa008230_T002,C004-2,Summer,2494.6,7.821883675092475
1,Td00001aa008230_T002,C004-3,Summer,3265.7,8.09122941413694
1,Td00001aa008230_T002,C002-1,Winter,3374,8.123854263402297
1,Td00001aa008230_T002,C002-2,Winter,3242.1,8.08397654728567
1,Td00001aa008230_T002,C002-3,Winter,5290.1,8.57359242845439
1,Td00001aa008230_T002,C004-1,Winter,3495.6,8.159260314039463
1,Td00001aa008230_T002,C004-2,Winter,3251.4,8.086840952107684
1,Td00001aa008230_T002,C004-3,Winter,6748.9,8.817134807771879
1,Td00001aa005503_T002,C002-1,Summer,6272.5,8.743930278400004
1,Td00001aa005503_T002,C002-2,Summer,6523.5,8.783166320859095
1,Td00001aa005503_T002,C002-3,Summer,6261.3,8.742143110425527
1,Td00001aa005503_T002,C004-1,Summer,7205.7,8.882627658606827
1,Td00001aa005503_T002,C004-2,Summer,8097.5,8.99931065116898
1,Td00001aa005503_T002,C004-3,Summer,7256.2,8.889611554948733
1,Td00001aa005503_T002,C002-1,Winter,7484.8,8.920629576523464
1,Td00001aa005503_T002,C002-2,Winter,8355.9,9.030723155275982
1,Td00001aa005503_T002,C002-3,Winter,8015.2,8.989095018069817
1,Td00001aa005503_T002,C004-1,Winter,7918.2,8.97691918637713
1,Td00001aa005503_T002,C004-2,Winter,8897.2,9.093491899591971
1,Td00001aa005503_T002,C004-3,Winter,6908.1,8.84044991527644
1,Td00001aa038815_T003,C002-1,Summer,4631.7,8.440679250531893
1,Td00001aa038815_T003,C002-2,Summer,4438.7,8.39811681998659
1,Td00001aa038815_T003,C002-3,Summer,4504.2,8.412765574029027
1,Td00001aa038815_T003,C004-1,Summer,3544.1,8.173039528313335
1,Td00001aa038815_T003,C004-2,Summer,3682.8,8.211428611685223
1,Td00001aa038815_T003,C004-3,Summer,3728.4,8.223734466455214
1,Td00001aa038815_T003,C002-1,Winter,5143.8,8.545547385107174
1,Td00001aa038815_T003,C002-2,Winter,5551.3,8.621787413726297
1,Td00001aa038815_T003,C002-3,Winter,4463.4,8.403666086649395
1,Td00001aa038815_T003,C004-1,Winter,4427.5,8.39559036988285
1,Td00001aa038815_T003,C004-2,Winter,4132,8.326516830481543
1,Td00001aa038815_T003,C004-3,Winter,4136.1,8.327508594087467
1,Td00001aa009066_T002,C002-1,Summer,6274.6,8.744265017107637
1,Td00001aa009066_T002,C002-2,Summer,4791.5,8.47459879399252
1,Td00001aa009066_T002,C002-3,Summer,5428.8,8.599473394214169
1,Td00001aa009066_T002,C004-1,Summer,5897.9,8.682351634501071
1,Td00001aa009066_T002,C004-2,Summer,5069.6,8.53101719820656
1,Td00001aa009066_T002,C004-3,Summer,5529.4,8.617834589714938
1,Td00001aa009066_T002,C002-1,Winter,8013.7,8.988907856130545
1,Td00001aa009066_T002,C002-2,Winter,7252.3,8.889073939055512
1,Td00001aa009066_T002,C002-3,Winter,7795.9,8.96135323358264
1,Td00001aa009066_T002,C004-1,Winter,9316.1,9.139499365274657
1,Td00001aa009066_T002,C004-2,Winter,8889,9.092569836354173
1,Td00001aa009066_T002,C004-3,Winter,10009.1,9.211249958277111
1,Td00001aa017003_T001,C002-1,Summer,506.4,6.2273268728046896
1,Td00001aa017003_T001,C002-2,Summer,668.2,6.504587531419214
1,Td00001aa017003_T001,C002-3,Summer,573.1,6.351060223302588
1,Td00001aa017003_T001,C004-1,Summer,656.7,6.487227294719692
1,Td00001aa017003_T001,C004-2,Summer,716.1,6.573819823409347
1,Td00001aa017003_T001,C004-3,Summer,535.9,6.283947578366824
1,Td00001aa017003_T001,C002-1,Winter,252.4,5.5310151346290235
1,Td00001aa017003_T001,C002-2,Winter,225.2,5.416988900706032
1,Td00001aa017003_T001,C002-3,Winter,399.4,5.98996342348547
1,Td00001aa017003_T001,C004-1,Winter,188,5.236441968149098
1,Td00001aa017003_T001,C004-2,Winter,158.2,5.063860061654666
1,Td00001aa017003_T001,C004-3,Winter,208.9,5.3418556733494995
