protein_id,Peptides,Coverage,Bitscore,Abundance_Ratio_Winter_Summer,pval,padj,Abundance_Grouped_Summer,Abundance_Grouped_Winter,Abundance_Mg-1_Summer,Abundance_Mg-2_Summer,Abundance_Mg-3_Summer,Abundance_Mg-1_Winter,Abundance_Mg-2_Winter,Abundance_Mg-3_Winter,Abundances_Normalized_Mg-1_Summer,Abundances_Normalized_Mg-2_Summer,Abundances_Normalized_Mg-3_Summer,Abundances_Normalized_Mg-1_Winter,Abundances_Normalized_Mg-2_Winter,Abundances_Normalized_Mg-3_Winter
Misin01G213400.1.v7.1,49,100,2055.7,0.9896334690855239,0.260088195346874,0.607923891211723,270.1,267.3,3664.4,2340.4,3636.7,3408.2999999999997,3831.8,2562.4,6602.199999999999,4951.6,7351.2,5741.8,6061.6,5347.8
Misin01G213900.1.v7.1,1,100,40.4,0.9743164871582435,0.993038265257667,1,120.7,117.6,168,137,171.8,175,180.2,144.6,302.7,289.9,347.3,294.8,285.1,301.8
Misin01G214600.1.v7.1,1,93.1,54.3,1.3910505836575875,0.470877374202658,0.926593997481595,51.4,71.5,91.4,83.9,69.6,136.1,129.4,114.1,164.7,177.5,140.7,229.3,204.7,238.1
Misin01G215200.1.v7.1,5,100,188.4,0.6399730820995962,5.13175051830572e-6,6.4326277822894e-4,148.6,95.1,394.7,315.8,412.8,254.9,287.5,231.3,711.1,668.1,834.4,429.4,454.8,482.7
Misin01G219100.1.v7.1,3,98.1,172.1,0.8195652173913044,0.137010827245886,0.385662503334075,138,113.10000000000001,391.2,302.7,289.8,286.59999999999997,256.3,221.4,704.8000000000001,640.4,585.8000000000001,482.8,405.4,462.1
Misin01G221800.1.v7.1,5,97.05,189.8,1.1483957219251335,0.159483522985762,0.430759122253668,224.4,257.7,81.7,68.7,70.2,111,134.8,98.5,147.2,145.39999999999998,141.9,187,213.20000000000002,205.6
Misin01G221900.1.v7.1,2,91.2,77.8,1.1869747899159664,0.779461605358179,1,47.6,56.5,24.2,14.9,18,35.4,27.3,18.7,43.6,31.5,36.4,59.6,43.2,39
Misin01G225400.1.v7.1,4,100,143.4,1.1248073959938365,0.76871229649121,1,129.8,146,166.3,127.5,132.8,180.2,186.7,156.2,299.6,269.8,268.4,303.6,295.3,326
Misin01G225500.1.v7.1,1,100,34.3,1.0212071778140295,0.999999999969723,1,61.3,62.6,96.6,91.2,80.7,107.9,105.8,85.2,174,193,163.1,181.8,167.4,177.8
Misin01G227100.1.v7.1,1,100,33.5,0.8164739884393063,0.72827273109813,1,138.4,113,327.1,218.5,290.7,294.5,268,229.9,589.3,462.3,587.6,496.1,424,479.8
Misin01G229100.1.v7.1,1,95.2,42,1.0202821869488536,0.949351662063886,1,113.4,115.7,73.1,59.1,56.1,75.7,100.1,60.9,131.7,125,113.4,127.5,158.3,127.1
Misin01G230500.1.v7.1,4,97.35,165.6,0.8344425956738768,0.949701394926266,1,120.2,100.3,64,53,43.9,55.5,67.3,43.2,115.3,112.1,88.7,93.5,106.5,90.2
Misin01G234400.1.v7.1,5,100,187.9,1.2341176470588235,0.992722650448791,1,85,104.9,52.8,32.8,35.5,52.8,48.2,42.4,95.1,69.4,71.8,89,76.2,88.5
Misin01G237900.1.v7.1,1,100,47.8,0.8495049504950495,0.966198289298622,1,50.5,42.9,424.4,319,387.2,460.8,410.8,265.1,764.7,674.9,782.7,776.3,649.8,553.3
Misin01G242700.1.v7.1,10,100,495.2,0.8843167701863354,0.208137557019973,0.515909419935317,128.8,113.9,623.3000000000001,510.1,476.3,509.6,531.7,406.5,1123,1079.2,962.8000000000001,858.5,841.1,848.4
Misin01G250100.1.v7.1,3,95.5,130.5,0.8740371545083825,0.0657787428814555,0.223093641906997,220.7,192.9,2448.5000000000005,2793.7000000000003,2373.6000000000004,2209.7999999999997,2441.2999999999997,1963.1000000000001,4411.5,5910.700000000001,4797.9,3722.8,3862,4097.1
Misin01G258700.1.v7.1,1,100,52,0.5918958031837915,0.200093468707347,0.50187138793345,207.3,122.7,133.8,139.6,74.6,84.7,72.1,73.2,241.1,295.4,150.8,142.7,114.1,152.8
Misin01G260500.1.v7.1,1,100,39.7,0.88099173553719,0.999686697613778,1,60.5,53.3,8.7,4.5,9.3,8.2,12,6.3,15.7,9.5,18.8,13.8,19,13.1
Misin01G262200.1.v7.1,1,100,35,0.945409429280397,0.989650839654681,1,120.9,114.3,142.4,106.1,109.5,135.7,134.2,98.6,256.6,224.5,221.3,228.6,212.3,205.8
Misin01G262900.1.v7.1,1,100,40.4,0.8167155425219942,0.348033442007021,0.748697277236521,136.4,111.4,1783.9,1677.8,1727.5,1691,1803.6,1525.2,3214.1,3549.8,3491.9,2848.8,2853.1,3183.2
Misin01G263600.1.v7.1,11,100,442.00000000000006,1.0277870773351188,0.880811856893143,1,298.70000000000005,307,419.1,333.2,377.7,470.8,477.6,359.7,755.1,705,763.5,793.2,755.5,750.7
Misin01G264700.1.v7.1,2,100,81.2,0.647410358565737,0.0243733405464732,0.111975822227708,150.6,97.5,125.4,121.1,133.3,98.4,116.2,72.1,225.9,256.2,269.4,165.8,183.8,150.5
Misin01G266600.1.v7.1,2,100,108.6,1.2229166666666667,0.760714599661433,1,48,58.7,98.2,67.1,75.3,110.3,110,96.2,176.9,142,152.2,185.8,174,200.8
Misin01G268100.1.v7.1,4,100,140.4,0.8768956289027654,0.70736030374316206,1,112.1,98.3,576.1,456.7,448.5,513.8,525.8,406.1,1038,966.3,906.6,865.6,831.8,847.6
Misin01G268200.1.v7.1,3,100,124.3,0.9966139954853274,0.999948059574588,1,88.6,88.3,66.7,65.1,62,74.1,66.8,72.1,120.2,137.7,125.3,124.8,105.7,150.5
Misin01G270000.1.v7.1,1,100,33.1,0.6152961472110408,0.062506799909506,0.214468415523677,173.9,107,54.2,30.7,46.2,34.1,24.9,29.9,97.7,65,93.4,57.4,39.4,62.4
Misin01G271300.1.v7.1,3,100,103.6,1.1700251889168765,0.258632089803896,0.605099577205111,79.4,92.9,132.3,85.5,110.1,154.6,164.6,123.4,238.4,180.9,222.6,260.4,260.4,257.5
Misin01G271400.1.v7.1,1,100,37,0.6657366071428572,0.100251617447708,0.306437234352855,179.2,119.3,230.4,242.7,206.6,165.1,194.3,132.6,415.1,513.5,417.6,278.1,307.4,276.7
Misin01G273200.1.v7.1,5,100,221.9,0.6873889875666074,0.105546851013081,0.318578541312879,168.9,116.1,423.2,306.3,386.2,271.8,337.3,251.2,762.5,648,780.7,457.9,533.6,524.3
Misin01G274000.1.v7.1,1,100,40.4,0.47705314009661837,4.8687660962576e-4,0.00694505737105907,165.6,79,158.5,121.9,162.6,81.4,86.1,50.1,285.6,257.9,328.7,137.1,136.2,104.6
Misin01G276400.1.v7.1,5,98.75,201.8,1.3254985754985753,9.500221093418e-4,0.0107016668233796,140.4,186.1,307.29999999999995,275.40000000000003,242.4,448,535.4,427.8,553.7,582.6999999999999,489.90000000000003,754.7,846.9,892.8000000000001
Misin01G277900.1.v7.1,1,100,33.1,1.8307873090481788,6.90652351975629e-6,6.4326277822894e-4,85.1,155.8,60.5,45.2,40.4,103.9,119.1,79.1,109,95.6,81.7,175,188.4,165.1
Misin01G278200.1.v7.1,5,100,255.8,1.0598221503637832,0.999999999904525,1,123.7,131.1,494.3,495.6,436.4,521.2,596.8,477.8,890.6,1048.6,882.1,878,944.1,997.2
Misin01G280700.1.v7.1,1,100,37.4,0.7777777777777777,0.0440711647714679,0.168218220339792,57.6,44.8,23.3,22,25,21.5,22.5,17.4,42,46.5,50.5,36.2,35.6,36.3
Misin01G282200.1.v7.1,1,100,39.7,0.6519871106337273,0.00473941955926971,0.0340623299763717,93.1,60.7,41.7,30.3,34.3,29.6,28.6,19.8,75.1,64.1,69.3,49.9,45.2,41.3
Misin01G282900.1.v7.1,1,90.5,40.8,0.8316559926806955,0.989110518738633,1,109.3,90.9,35,31,36.8,32.4,28.4,30.6,63.1,65.6,74.4,54.6,44.9,63.9
Misin01G294900.1.v7.1,20,100,845.8000000000002,0.7852512155591572,0.0122475951537999,0.0673589474125461,123.4,96.9,1265.8,1049.4,1068,1034.7,1059.1,849.4,2280.6,2220.2,2158.8,1743.1,1675.4,1772.7
Misin01G295000.1.v7.1,12,100,464.4,0.21793875330327997,0.0452053449828552,0.170925539817788,643.3,140.2,12693.1,11059.7,12909.599999999999,2070.7000000000003,3573.6,2641.3999999999996,22869.499999999996,23399.4,26095.2,3488.4,5653.1,5512.8
Misin01G298600.1.v7.1,2,100,88.19999999999999,0.7818035426731078,0.351932605098174,0.753427840409563,124.2,97.1,276.2,189.1,242.8,227.8,231.4,185.4,497.6,400.1,490.8,383.8,366.1,386.9
Misin01G301200.1.v7.1,1,89.3,44.7,1.3546511627906979,0.981404370931673,1,34.4,46.6,155.6,111.1,110.1,204.6,201.4,136.7,280.3,235.1,222.6,344.7,318.6,285.3
Misin01G302700.1.v7.1,1,100,58.9,0.7059736229635376,0.0180457515774294,0.0897430700186953,128.9,91,58.5,43.6,63.4,44.2,48.9,30.5,105.4,92.2,128.2,74.5,77.4,63.7
Misin01G305500.1.v7.1,1,100,40,0.9573283858998145,0.989886804852254,1,53.9,51.6,29.4,26,33.5,30.9,38,25.2,53,55,67.7,52.1,60.1,52.6
Misin01G307000.1.v7.1,1,100,34.7,1.0517560073937153,0.999704151765908,1,54.1,56.9,6.5,7,4.3,8.3,4.3,5.9,11.7,14.8,8.7,14,6.8,12.3
Misin01G312900.1.v7.1,3,100,179.1,0.6563658838071693,0.0315590342972578,0.132343620955214,161.8,106.2,303.7,318,301.2,237.2,243.8,194.6,547.2,672.8,608.8,399.6,385.7,406.1
Misin01G316200.1.v7.1,1,100,46.6,1.290909090909091,0.590816405906468,1,16.5,21.3,42.8,32.1,31.1,65.7,55.3,36,77.1,67.9,62.9,110.7,87.5,75.1
Misin01G316300.1.v7.1,4,100,182.2,2.146090534979424,8.3679252193369e-4,0.0099629303460597,48.6,104.3,543.2,401.9,411,1083.1,1150.7,894.7,978.7,850.3,830.8,1824.7,1820.3,1867.3
Misin01G322600.1.v7.1,5,97.15,206.10000000000002,0.9815705128205129,0.989790658448021,1,124.8,122.5,168.7,176.5,142.70000000000002,216.70000000000002,220,151.2,304,373.40000000000003,288.5,365.09999999999997,348,315.6
Misin01G323100.1.v7.1,31,100,1391.7000000000003,0.5696,0.0332316045203755,0.137781966489419,375,213.6,3219.9999999999995,2223.9,2851,2501.7,2526.7,1743.1,5801.5,4705.2,5762.9,4214.5999999999995,3997,3638
Misin01G324800.1.v7.1,2,95.2,87.8,1.0021231422505308,0.997973157031801,1,47.1,47.2,40.3,37.3,34.8,50.9,46,26.6,72.6,78.9,70.3,85.7,72.8,55.5
Misin01G325300.1.v7.1,2,97.5,148.6,1.211864406779661,0.895577559321648,1,47.2,57.2,64.6,47,47.4,71.5,76.9,54.4,116.4,99.4,95.8,120.5,121.6,113.5
Misin01G328000.1.v7.1,9,100,364,0.9480387162506367,0.585854776999766,1,196.3,186.1,451.29999999999995,453.8,380,466.20000000000005,482,355.2,813.1,960.0999999999999,768.1,785.4000000000001,762.4,741.4
Misin01G328200.1.v7.1,2,94.85,99,1.105341246290801,0.843707930181907,1,67.4,74.5,50.8,62.1,49.8,61.6,64.7,38.6,91.5,131.4,100.7,103.8,102.3,80.6
Misin01G328500.1.v7.1,9,100,362.5999999999999,0.5363013698630137,0.186527598626688,0.476637204209448,146,78.3,668.6,566,852,312.1,408.3,318.8,1204.6,1197.5,1722.2,525.8,645.9,665.4
Misin01G329700.1.v7.1,1,100,34.7,0.5984042553191489,0.203951147223304,0.509204938222967,75.2,45,44.7,32.3,41.5,40.3,28.5,23.1,80.5,68.3,83.9,67.9,45.1,48.2
Misin01G331400.1.v7.1,11,100,501.79999999999995,0.6543007222587,1.49576370787052e-5,6.4326277822894e-4,304.6,199.3,1015.5,873.1,1081.3999999999999,723.0999999999999,839.3,571.3000000000001,1829.6,1847.3000000000002,2185.9,1218.2,1327.7,1192.3999999999999
Misin01G333300.1.v7.1,1,100,45.4,0.9932260795935648,0.997513015464754,1,118.1,117.3,103.8,78.3,109.5,110.3,104.9,94.1,187,165.7,221.3,185.8,165.9,196.4
Misin01G333400.1.v7.1,3,100,121.3,0.8328042328042329,0.0440077659461495,0.168218220339792,94.5,78.7,171.5,125.9,129.8,127.9,144.5,106.2,309,266.4,262.4,215.5,228.6,221.6
Misin01G333600.1.v7.1,14,100,659.8000000000001,0.2884203002144389,0.051344123659545,0.186475473342818,279.8,80.7,13402.3,10907.4,14670.2,3841.3,4951.2,3337.6,24147.3,23077.1,29654,6471.3,7832.3,6965.7
Misin01G335300.1.v7.1,3,100,108.3,1.0729064039408867,0.79072700215299,1,101.5,108.9,65.3,56.1,53.7,82.1,79.8,57.7,117.7,118.7,108.5,138.3,126.2,120.4
Misin01G337900.1.v7.1,1,100,60.8,0.9659090909090909,0.995804001378881,1,88,85,27.4,27.8,22.7,28.3,33.1,19.3,49.4,58.8,45.9,47.7,52.4,40.3
Misin01G338400.1.v7.1,5,100,205.7,0.8347296268088347,0.829989204570446,1,131.3,109.6,317.1,194.3,313.4,283.2,288.9,231.5,571.3,411.1,633.5,477.1,457,483.2
Misin01G340000.1.v7.1,6,100,299.6,1.3504273504273505,0.018290325681922,0.0904021332118366,58.5,79,464.3,385.6,369.1,654.6,669.6,531.5,836.5,815.8,746.1,1102.8,1059.2,1109.3
Misin01G342300.1.v7.1,1,100,38.5,1.5158150851581507,0.50151799543857,0.964603460873506,82.2,124.6,13.4,6.7,5.8,14.5,11.4,10.3,24.1,14.2,11.7,24.4,18,21.5
Misin01G346900.1.v7.1,2,100,77.80000000000001,0.6203566121842496,0.00642492252895455,0.0427242137667509,134.6,83.5,98.4,84.3,75.1,69.4,53.5,52.7,177.3,178.4,151.8,116.9,84.6,110
Misin01G348600.1.v7.1,10,100,426.8,0.9990654205607478,0.907302109945853,1,107,106.9,541.9,381.09999999999997,441.1,509,559.3,346.5,976.4,806.3,891.5999999999999,857.5,884.8000000000001,723.1
Misin01G351700.1.v7.1,4,98.6,295,1.0487190256194876,0.620795420127831,1,238.1,249.7,1664.3000000000002,1620.7,1293.3999999999999,2058.3,2077.5,1791.1000000000001,2998.6000000000004,3428.9,2614.4,3467.6,3286.4,3738.1
Misin01G352800.1.v7.1,6,100,255.3,0.5887151597552686,0.00196084843902555,0.0179290967196826,147.1,86.6,1123.9,842.4,1128.6,707.1,810.5,528,2025,1782.3,2281.3,1191.2,1282.1,1102
Misin01G356000.1.v7.1,2,94.75,76.19999999999999,0.7575982209043736,0.82274679598762,1,134.9,102.2,54.9,27.6,40.6,40.2,39.3,28.4,98.9,58.4,82.1,67.7,62.2,59.3
Misin01G357300.1.v7.1,3,100,121.2,1.3901437371663243,0.357803863851769,0.763118548565746,97.4,135.4,39.9,27.8,31.4,56.4,55.8,35.9,71.9,58.8,63.5,95,88.3,74.9
Misin01G358300.1.v7.1,16,100,798.6,0.8379629629629629,0.630217261093942,1,129.6,108.6,588.9,386.5,501.1,541.3,536.6,357.7,1061,817.7,1012.9,911.9,848.9,746.5
Misin01G358800.1.v7.1,6,100,266.1,2.9232736572890023,0.0156173986389271,0.0806907572603108,39.1,114.3,711.8,492.8,502,1894,1925.2,1286.6,1282.5,1042.6,1014.7,3190.8,3045.5,2685.2
Misin01G361000.1.v7.1,2,96.9,87.4,1.25,0.295322837499994,0.661963057612363,85.2,106.5,225.4,207.9,204.9,307.3,306.4,254.4,406.1,439.9,414.2,517.7,484.7,530.9
Misin01G361900.1.v7.1,3,100,127.9,1.1709786276715408,0.252386147575775,0.594748019141491,88.9,104.1,55.7,50.8,44.7,69.8,76.2,51.3,100.4,107.5,90.4,117.6,120.5,107.1
Misin01G362400.1.v7.1,1,94.4,37.4,0.9497663551401869,0.999880743167012,1,85.6,81.3,62.7,45.1,56.5,63.7,70.3,47.1,113,95.4,114.2,107.3,111.2,98.3
Misin01G363800.1.v7.1,2,100,69.7,0.9169550173010381,0.987077282763216,1,115.6,106,180.4,165.8,173.9,216,203.3,142.3,325,350.8,351.5,363.9,321.6,297
Misin01G364300.1.v7.1,1,100,35,1.2074468085106382,0.27597921786665,0.631628595583646,75.2,90.8,161.8,138.2,123.7,208.9,234.9,164,291.5,292.4,250,351.9,371.6,342.3
Misin01G364600.1.v7.1,2,100,95.9,1.497142857142857,0.257839571242704,0.603423075124309,52.5,78.6,246.4,162.6,181.1,332.6,310.6,262.7,443.9,344,366.1,560.3,491.3,548.3
Misin01G365000.1.v7.1,1,100,45.1,1.4336134453781513,0.101915019661114,0.31034276196597,59.5,85.3,147.3,139.1,119.8,225.8,238.2,215.8,265.4,294.3,242.2,380.4,376.8,450.4
Misin01G365200.1.v7.1,10,100,588.2,1.4383116883116882,0.00891903500299329,0.0529104326359751,61.6,88.6,202.1,161.2,178.6,302.79999999999995,311.4,279.7,364.09999999999997,341.1,361,510.1,492.6,583.7
Misin01G369600.1.v7.1,2,94.4,70,2.237804878048781,0.19011603793267,0.483526022211174,16.4,36.7,64.7,60.7,63.7,160.4,181.4,236.3,116.6,128.4,128.8,270.2,287,493.2
Misin01G370200.1.v7.1,1,100,37.4,1.104008667388949,0.515797132142211,0.98144331777295,92.3,101.9,393,377.1,349.5,463.9,489.5,417.2,708.1,797.8,706.5,781.5,774.3,870.7
Misin01G372200.1.v7.1,8,98.65,541.4000000000001,0.5322009907997169,0.0120208530877319,0.0663876399905418,141.3,75.2,779.2,725.4,738.8,511.3,502.8,361.1,1403.9,1534.7,1493.4,861.4,795.4,753.6
Misin01G374600.1.v7.1,3,100,114,0.9432624113475178,0.999999131876465,1,126.9,119.7,187.1,134.2,172.8,181.9,200.9,161.5,337.1,283.9,349.3,306.4,317.8,337.1
Misin01G375600.1.v7.1,4,100,184.2,0.9430438842203549,0.999509766039926,1,107.1,101,195.8,143.1,186.7,197.5,206.4,167.5,352.8,302.8,377.4,332.7,326.5,349.6
Misin01G378200.1.v7.1,11,100,427.7,1.0825082508250823,0.26557249049873,0.615477480167986,121.2,131.2,441.7,399.90000000000003,452.70000000000005,630,600.8,493,795.8000000000001,846.1,915.0999999999999,1061.3,950.4,1028.9
Misin01G378600.1.v7.1,8,97.6,309.6,1.1258503401360545,0.990192380997409,1,29.4,33.1,41.4,47,44.6,60.1,71.9,43.5,74.6,99.4,90.2,101.2,113.7,90.8
Misin01G380100.1.v7.1,1,100,32.7,2.1125265392781314,1.31034842321132e-6,3.9403764865667e-4,47.1,99.5,98.2,72.1,72.7,193.5,196.5,154.4,176.9,152.5,147,326,310.8,322.2
Misin01G381900.1.v7.1,4,100,198.7,0.9651070578905631,0.996525701224807,1,126.1,121.7,105.6,76.7,87.9,91.7,116.9,82.2,190.3,162.3,177.7,154.5,184.9,171.6
Misin01G383100.1.v7.1,3,97.5,119.4,1.2801771871539314,0.00404875326674436,0.0303382844596412,180.6,231.2,842.7,645.4,637.7,1055.6999999999998,983.7,845.5,1518.3000000000002,1365.5,1289,1778.5,1556.1,1764.6
Misin01G385300.1.v7.1,6,100,214.1,0.9711021505376344,0.924155257848984,1,148.8,144.5,1188.1,868.1999999999999,1049.6000000000001,1265.8999999999999,1286,1074.1000000000001,2140.7,1836.9,2121.6,2132.6,2034.3000000000002,2241.7
Misin01G386200.1.v7.1,1,100,40.8,1.1729834791059282,0.00605693251752282,0.040945276088393,102.9,120.7,302.8,268.4,238,379.7,388.3,317.6,545.6,567.9,481.1,639.7,614.3,662.8
Misin01G387600.1.v7.1,2,95.45,77,0.928721174004193,0.989444679401513,1,143.1,132.9,302.2,244.8,284.5,300.3,301.6,282.6,544.5,517.9,575.1,505.9,477.1,589.8
Misin01G388800.1.v7.1,8,100,313.1,1.2050400916380297,0.971229731244016,1,87.30000000000001,105.2,81.1,64.1,77.7,87.1,110.1,78.1,146.2,135.7,157.1,146.7,174.2,163
Misin01G390800.1.v7.1,1,100,40.8,1.2479784366576818,0.638056442972024,1,74.2,92.6,41.9,31.2,40.9,54.1,60.1,45.1,75.5,66,82.7,91.1,95.1,94.1
Misin01G391000.1.v7.1,18,100,731.0999999999999,1.0800457404230988,0.0120618668727014,0.0665317767052967,174.9,188.89999999999998,4205.1,3993.3,3608,5845.2,5998,4424.9000000000005,7576.4,8448.800000000001,7293.1,9847.300000000001,9488.300000000001,9235
Misin01G393100.1.v7.1,1,100,39.7,0.9922480620155039,0.99993914027393,1,25.8,25.6,66.3,50.9,55.8,67.2,68.7,53.5,119.5,107.7,112.8,113.2,108.7,111.7
Misin01G393200.1.v7.1,12,96.9,428.4,1.240043057050592,0.00257275282222669,0.0218313051871112,92.9,115.20000000000002,1938,1684.7,1407,3063.8999999999996,2939.7,2437.5,3491.7000000000003,3564.2999999999997,2844.1,5161.5999999999995,4650.4000000000005,5087.2
Misin01G393900.1.v7.1,1,100,37,0.6183510638297872,0.00754337515142378,0.0478456333446879,150.4,93,63.9,58.1,54.9,51.9,40,34.1,115.1,122.9,111,87.4,63.3,71.2
Misin01G396700.1.v7.1,2,97.5,81.2,1.1082654249126889,0.984175684716042,1,171.8,190.39999999999998,84.2,70.80000000000001,69.7,93.89999999999999,98.30000000000001,73,151.7,149.8,140.89999999999998,158.2,155.5,152.39999999999998
Misin01G398100.1.v7.1,2,87,94.8,0.9442477876106194,0.999948712125176,1,113,106.7,512.8,353.7,457.7,517.9,549.3,425.5,923.9,748.3,925.2,872.5,868.9,888
Misin01G398500.1.v7.1,15,100,792.1999999999997,0.44982238010657194,0.1597021369971,0.431105338331016,225.2,101.3,6557.3,5468.9,7373.7,2873.3,3806.4,2547,11814.5,11570.7,14905,4840.6,6021.4,5315.7
Misin01G399900.1.v7.1,13,100,585.1999999999999,1.284931506849315,0.431412839793906,0.868656567775599,36.5,46.9,98.1,77,86.4,133.2,140.4,134.6,176.7,162.9,174.6,224.4,222.1,280.9
Misin01G402100.1.v7.1,14,100,596.6,1.3064351378958121,0.24107897850416601,0.576654142661847,97.9,127.9,636,475,596.3,824.7,949.8,717.2,1145.9,1005,1205.3,1389.3,1502.5,1496.8
Misin01G403700.1.v7.1,6,96.6,322.8,0.8103448275862069,0.00749692699287341,0.0477033507213376,208.8,169.2,213.8,205.8,210.1,195.1,199.8,157.7,385.20000000000005,435.4,424.7,328.7,316.09999999999997,329.09999999999997
Misin01G404700.1.v7.1,1,100,43.1,0.9891304347826086,0.990969918286717,1,110.4,109.2,46.7,36.4,51.7,49.4,65.4,31.2,84.1,77,104.5,83.2,103.5,65.1
Misin01G404800.1.v7.1,3,100,116.2,1.3192239858906525,0.337259107324906,0.731075671352898,56.7,74.8,118.7,103.7,107.5,170.4,200.4,120.1,213.9,219.4,217.3,287.1,317,250.7
Misin01G408300.1.v7.1,1,100,36.6,0.9190093708165997,0.95826735443494,1,149.4,137.3,103.7,92.2,93.9,95.6,110.3,90.5,186.8,195.1,189.8,161.1,174.5,188.9
Misin01G412200.1.v7.1,7,100,264.2,0.8154639175257732,0.945367693355409,1,97,79.1,254.4,169.9,225.5,210.4,234.9,193.2,458.4,359.5,455.8,354.5,371.6,403.2
Misin01G413100.1.v7.1,8,100,299.8,1.1130252100840334,0.770847949119477,1,238,264.9,610,459.9,572,699.5,807.5,562.1999999999999,1099.1000000000001,973,1156.3,1178.5,1277.3999999999999,1173.4
Misin01G413200.1.v7.1,6,100,266.6,0.7956903431763768,0.00214335872997329,0.0191992103298171,125.3,99.7,425.6,335.3,455.6,362.1,381.2,298.8,766.8,709.4,920.9,610,603,623.6
Misin01G413900.1.v7.1,2,100,87,0.9630916196265741,0.48002354796523,0.936506900911105,230.3,221.8,144.10000000000002,149.79999999999998,124.10000000000001,143.29999999999998,122.8,129.3,259.7,317,250.89999999999998,241.4,194.29999999999998,269.8
Misin01G414100.1.v7.1,1,100,61.2,1.1651982378854626,0.765085713315152,1,90.8,105.8,87.5,68.4,68.9,100.1,113.6,70.1,157.7,144.7,139.3,168.6,179.7,146.3
Misin01G415100.1.v7.1,8,100,314,0.67396841569027,0.00111426672405546,0.0119638115471108,196.3,132.3,1737,1727.9,1641,1315.5,1479.8999999999999,979.8000000000001,3129.6,3655.8,3317.1,2216.2,2341.1,2044.9
Misin01G417900.1.v7.1,5,100,199.6,0.9291736930860034,0.768212950284966,1,118.6,110.2,360.4,298.9,292.9,349.1,371.5,239.9,649.3,632.4,592.1,588.1,587.7,500.7
Misin01G418600.1.v7.1,4,100,155.2,2.9970588235294118,7.01038998762726e-5,0.00182423204961881,68,203.8,116.1,77.4,83,298.5,270.8,242.3,209.2,163.8,167.8,502.9,428.4,505.7
Misin01G419100.1.v7.1,1,100,60.5,0.8111837327523603,0.171526517936072,0.449434547820624,137.7,111.7,468.9,468.3,396.9,406.7,418.4,399.7,844.8,990.8,802.3,685.2,661.9,834.2
Misin01G420700.1.v7.1,1,100,42.4,0.6342165898617511,0.138587899478853,0.389457813248991,173.6,110.1,26.1,21.4,29.3,17.7,23.2,13.6,47,45.3,59.2,29.8,36.7,28.4
Misin01G421400.1.v7.1,3,100,115.2,1.190212373037858,0.200530873662115,0.502076736367977,108.3,128.9,320.5,250.5,291.7,377.3,434.6,397,577.5,530,589.6,635.6,687.5,828.6
Misin01G421700.1.v7.1,1,100,33.5,1.0648298217179903,0.987030135866878,1,123.4,131.4,110.1,74.2,86.2,114.1,117.3,84.4,198.4,157,174.2,192.2,185.6,176.1
Misin01G421800.1.v7.1,1,100,36.2,0.3189922480620155,7.1993820185345e-4,0.00897982573489216,258,82.3,445.8,479.4,528,170.9,211.8,155.1,803.2,1014.3,1067.3,287.9,335,323.7
Misin01G422700.1.v7.1,2,100,75.1,0.6090964966195452,6.9172770984171e-4,0.00869621397246158,162.7,99.1,297.1,244.3,304.6,193.5,186.3,164.5,535.3,516.9,615.7,326,294.7,343.3
Misin01G424300.1.v7.1,1,100,35,0.9959677419354838,0.983658202810577,1,74.4,74.1,18.3,8.7,11.1,10.3,15.2,10.7,33,18.4,22.4,17.4,24,22.3
Misin01G428400.1.v7.1,3,100,99.3,1.4491228070175437,0.946866733918323,1,28.5,41.3,3.9,4.7,5,10.2,9.1,6.6,7,9.9,10.1,17.2,14.4,13.8
Misin01G428600.1.v7.1,5,100,198.4,0.8488178488178488,0.36932691241696203,0.779975488909148,300.3,254.9,2734.5,2362.4,2441.9,2566,2756.7000000000003,2012,4926.8,4998.2,4936,4322.8,4360.8,4199.1
Misin01G430600.1.v7.1,1,100,38.5,0.8822152886115445,0.999597342294394,1,128.2,113.1,43.7,23.4,37.8,40,48.1,32.3,78.7,49.5,76.4,67.4,76.1,67.4
Misin01G432500.1.v7.1,4,98.925,172.2,0.4321223709369025,0.0108453632157125,0.0616821946098123,523,226,123.6,172.7,124.2,67.4,62.6,62.1,222.7,365.3,251.1,113.5,99,129.6
Misin01G433600.1.v7.1,1,100,47,1.0331950207468878,0.997987728757481,1,96.4,99.6,99,97,82.5,104.2,116.5,98,178.4,205.2,166.8,175.5,184.3,204.5
Misin01G434000.1.v7.1,14,94.55,578,1.4669421487603307,0.00657202691926573,0.0435988960889557,120.99999999999999,177.5,236.6,181.20000000000002,200.60000000000002,454.1,438.5,393.70000000000005,426.2,383.4,405.5,764.9999999999999,693.6999999999999,821.7
Misin01G435100.1.v7.1,6,100,249.4,1.2673312188491164,0.12258286249813,0.358118042714232,220.7,279.7,308.90000000000003,293.29999999999995,276.5,419.70000000000005,444.3,371,556.5,620.6,558.9,707,702.8000000000001,774.3000000000001
Misin01G438100.1.v7.1,15,100,568.7,0.7743517869656623,0.0379549557675777,0.151076236474464,285.4,221,1386.9,1290.3000000000002,1172.3999999999999,1289.3,1263.5,874.0000000000001,2498.9,2729.9,2369.8,2172,1998.7000000000003,1824.1000000000001
